"DW_OUTFALL_INSPECT_ID","EMPLOYEE_ID","EMPLOYEE_NAME","EMPLOYEE2_ID","EMPLOYEE2_NAME","INSPECTION_TIME","INSPECTION_DATE","GPS_NORTH","GPS_WEST","WATERSHED_CODE","STREAM_ID","STREAM_NAME","SWQ_ID","LOCATOR_MAP_GRID","OUTFALL_NODE_NUMBER","OUTFALL_ACCESS","OUTFALL_FLOW","OIL_SHEEN","SEWAGE_ODOR","SOLVENT_ODOR","PETROLEUM_ODOR","OTHER_ODOR","SAMPLE_COLLECTED","PH","DISSOLVED_OXYGEN","WATER_TEMPERATURE","SPEC_CONDUCTIVITY","TOTAL_DISSOLVED_SOLID","ORP","TURBIDITY","TOTAL_SUSPENDED_SOLID","CHLORINE","HARDNESS","FECAL_COUNT","PHOSPHOROUS","NITRATE","NITRITE","IRON","AMMONIA","CHEM_OXYGEN_DEMAND","PHENOLS","COPPER","DETERGENT","SULFATE","SENT_LAB_SAMPLE","COMMENTS","CREATE_DATE","RE-INSPECTION","NODE_NOT_OUTFALL","OUTFALL_IS_FLUME","NODE_AN_OUTFALL","NITRATE_NITRITE","E_COLI","ROWID"
"5091","","Greg Moss","","","","2007-09-22 00:00:00","","","DAEB","","","308466","414","148","Accessible","Standing Water","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","N  ","","N  ","Y  ","","","{B2EE585E-CAEB-4D17-85AC-5238FCB9D130}"
"5092","","Greg Moss","","","","2007-09-22 00:00:00","","","DAEB","","","308800","414","122","Accessible","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","Outfall buried","","N  ","","N  ","Y  ","","","{09E8B7A6-5F6F-407A-9A87-D6E8884A2A07}"
"5093","","Greg Moss","","","","2007-07-22 00:00:00","","","DAEB","","","308802","414","120","Accessible","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","N  ","","N  ","Y  ","","","{C1F035B2-400C-44BC-8A71-CF27FDDEB091}"
"5094","","Greg Moss","","","","2007-09-22 00:00:00","","","DAEB","","","","414","9001","Accessible","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","Parking lot to creek","","N  ","","Y  ","Y  ","","","{B11BE741-F77F-4DD2-9046-68DFE01C5BA4}"
"5095","","Greg Moss","","","","2007-09-22 00:00:00","","","DAEB","","","","414","9002","Accessible","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","Parking lot to creek","","N  ","","Y  ","Y  ","","","{017CB808-162C-43B6-824D-B78C8A021292}"
"5096","","Greg Moss","","","","2007-09-22 00:00:00","","","DAEB","","","308485","414","167","Accessible","Standing Water","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","N  ","","N  ","Y  ","","","{8BB7EC9C-F638-4A37-A577-74588DD17CC8}"
"5097","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:34:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310466","450","177","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{46935DB8-9B05-4862-97B1-C47BB22BA4EA}"
"5098","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:33:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310464","450","175","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{7778138B-FA9B-4FC5-A0B6-75037E0741DE}"
"5099","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:33:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310472","450","183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{3C838554-8E45-455B-B5EF-8BD9E3A7BDE0}"
"5100","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:13:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310520","450","233","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{1DB4CC11-3648-44E2-BEDB-885D44F0899D}"
"5101","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:12:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310492","450","205","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{ADD1A289-369D-46CB-8FE8-6F7653AF1CC5}"
"5102","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:11:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310522","450","235","Accessible","Standing Water","N","N","N","N","N","N","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{72C683AD-B415-4DC3-8514-A0AB4E76FCB3}"
"5103","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:11:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310524","450","237","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{BFA90351-161E-4B76-A326-4B46D5666F69}"
"5104","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 16:10:00","2007-09-24 00:00:00","","","DAEB","","Old Elm Fork of Trinity","310494","450","207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{544FBAE1-9393-4487-B8EF-9C9850596F5E}"
"5105","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:44:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310666","450","383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{C9B311BB-5135-4CB1-A907-8A5A444037CA}"
"5106","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:44:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310793","450","3232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{4B4BDE3E-68C8-40FA-AA28-CC44B6530CFC}"
"5107","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:43:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310791","450","3230","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{F4F570E8-2836-4192-AD1D-259FB172E30C}"
"5108","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:42:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310790","450","3229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{D75B2F03-5688-4DD7-B959-CB074B746A07}"
"5109","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:42:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310789","450","3228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{22E3B7F0-8441-4F54-88A8-2F9CE1908487}"
"5110","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:41:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310788","450","3227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{3EACE2C5-DB32-43BF-BB13-CE05F57D46E9}"
"5111","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:41:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310787","450","3226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{E3883B98-1C9D-481B-A8AB-A678306BAF17}"
"5112","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:40:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310786","450","3225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{9C8F8AED-67D0-49B9-8A58-08F57F6CA963}"
"5113","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:39:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310785","450","3224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{768A0446-358A-4D31-AE76-985CCE5BC1EB}"
"5114","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:38:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310784","450","3223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{FB371B5F-5118-45F5-9F50-6E627AC6387B}"
"5115","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:38:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310749","450","555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{FDEA1500-A814-4CFA-B016-B6359F354A41}"
"5116","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:37:00","2007-09-24 00:00:00","32.81751","96.84647","DAEB","","Knights Branch","","450","9003","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{8546F525-A17E-4F19-8D3D-6EC18E757C5D}"
"5117","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:35:00","2007-09-24 00:00:00","32.81754","96.84674","DAEB","","Knights Branch","","450","9002","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{DA2BFF0F-D6B3-4023-8B69-404D60586E51}"
"5118","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:34:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310782","450","3221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{3EA191E6-1794-4727-93CD-CB8DBDFDF91F}"
"5119","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:33:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310781","450","3220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{1ACF233E-C43F-4763-A0D5-DC8BE178E96E}"
"5120","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:33:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310780","450","3219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{EE70D806-8C5E-4766-A2A5-1647CB182944}"
"5121","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:32:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310779","450","3218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{869854AC-D32E-459F-B2AD-2048178A5D53}"
"5122","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:31:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310778","450","3217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{CE934572-700A-4389-A84C-F1866280300A}"
"5123","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:29:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310777","450","3216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{797174E4-626C-4956-BB35-9B32ABF2036D}"
"5124","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:28:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310776","450","3215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{8710CE73-9287-4B07-A163-BC61C69DC37F}"
"5125","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:27:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310775","450","3214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{91101B84-EAB0-4756-9740-8F363C7A3C76}"
"5126","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:26:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310774","450","3213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{E719800B-E898-489E-B86B-90F876E7D62E}"
"5127","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:26:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310773","450","3212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{54531BF7-73B6-40F6-997F-F10C5F93F688}"
"5128","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:25:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310761","450","3209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{777D99E9-7183-45E6-B511-F1F2692002D9}"
"5129","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:23:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310760","450","3208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{8C5D19AE-415D-4DC1-B7E0-E6B825DB6F67}"
"5130","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:22:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310759","450","3207","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{8C9AED51-AD5E-4AD1-A34E-87F3262A5EB8}"
"5131","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:20:00","2007-09-24 00:00:00","32.81897","96.84509","DAEB","","Knights Branch","","450","9001","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{EF31296F-E3F7-44C1-A782-0D6DF76A1BAD}"
"5132","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:19:00","2007-09-24 00:00:00","32.81883","96.84527","DAEB","","Knights Branch","","450","9000","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{1BE2262B-FA20-4C99-8354-06B6FA0AB4D4}"
"5133","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:18:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310757","450","3205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{A1707C1B-FD39-4F3D-9FBC-FF13B5396809}"
"5134","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:17:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310756","450","3204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{8A10D252-83CC-4320-8AB7-B233DB6CBE25}"
"5135","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:16:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310755","450","3203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{01797E7A-FB79-421C-A3A7-B011881D29CE}"
"5136","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:16:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310754","450","3202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{F0C79FD4-3771-497D-851D-1BDB15C1719D}"
"5137","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 15:15:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","310753","450","3201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{FCE1510E-6B25-4245-952C-EBB8102A44D4}"
"5138","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 14:02:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636271","449","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{36ED5F0E-BD04-4DB4-BCD2-E662FB7A4FB5}"
"5139","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 14:02:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636270","449","136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{51507208-B5B0-4714-8CDF-AC17F42B295F}"
"5140","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 14:01:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","637872","449","139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{AFB2859C-93F0-4DD4-810B-093932CC117D}"
"5141","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 14:01:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","637871","449","138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{236C32BD-B1BD-4C8C-97D9-174C959F0E0A}"
"5142","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 14:00:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636572","449","131","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{DF7CC563-8C03-4C92-9955-D49F738B3583}"
"5143","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 14:00:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636576","449","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{6C4CD533-947D-4BEB-93DC-0BA3CF9A0E3A}"
"5144","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 13:59:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636575","449","135","Buried in Debris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{0D8AE976-96DA-45F1-8CBE-46036B5B34F4}"
"5145","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 13:58:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636275","449","149","Accessible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","Y  ","","","{BEE8258D-68E7-4919-A4A6-5F1512814D8E}"
"5146","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 13:57:00","2007-09-24 00:00:00","","","DAEB","","Knights Branch","671544","449","639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{74C736E2-E205-4CC7-B7B3-C6EC3F80F929}"
"5147","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 13:57:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636281","449","158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{9D5DF740-AC74-47AD-82CC-2E7FC4A11464}"
"5148","","Lawrence Cantos","","Lawrence Cantos","1899-12-30 13:56:00","2007-09-24 00:00:00","","","DAEB","","Cedar Branch","636280","449","156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","","N  ","","N  ","N  ","","","{AE02B997-8094-4559-B598-A3435010BAEF}"
